filepath,label,label_id,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20
dataset\C\0158.png,C,0,0.0,0.25446629524230957,0.45653313398361206,0.5198063254356384,0.4589194357395172,0.5817475318908691,0.8159112930297852,0.7528823018074036,0.6385514140129089,0.3720971643924713,0.5188885927200317,0.42474889755249023,0.3560854196548462,0.1357237994670868,0.163419708609581,0.10873940587043762,0.08767788857221603,-0.09437292814254761,-0.13868127763271332,-0.18408869206905365,-0.183081716299057,0.0,-0.18186765909194946,-0.2839600741863251,-0.3816331923007965,-0.4335365295410156,0.03151795268058777,0.15684562921524048,0.02717677876353264,-0.08544067293405533,0.152537003159523,0.20011889934539795,-0.032538942992687225,-0.18695451319217682,0.20641286671161652,0.11835270375013351,-0.1539265513420105,-0.33414822816848755,0.18953576683998108,0.10437866300344467,-0.05433305352926254,-0.15341819822788239,0.0,-0.21742306649684906,-0.41974082589149475,-0.599926769733429,-0.7639806270599365,-0.5453048944473267,-0.8588124513626099,-1.0046119689941406,-1.07411527633667,-0.5852642059326172,-0.9765108823776245,-1.0904418230056763,-1.1198444366455078,-0.6360790133476257,-0.9927800297737122,-1.0317929983139038,-0.9999296069145203,-0.6982238292694092,-0.9417093396186829,-0.9777740836143494,-0.9736514687538147
dataset\C\0160.png,C,0,0.0,0.32301974296569824,0.5784948468208313,0.6247249245643616,0.49392032623291016,0.6020094752311707,0.7267897725105286,0.6974921822547913,0.6605575084686279,0.3326610326766968,0.38052818179130554,0.3173220157623291,0.31929823756217957,0.06061086058616638,0.02752590738236904,0.018108179792761803,0.09773043543100357,-0.17258232831954956,-0.27321022748947144,-0.2723753750324249,-0.1945246309041977,0.0,-0.08150915056467056,-0.03897862881422043,0.026181455701589584,0.07509579509496689,0.3404899835586548,0.6480925679206848,0.6307076215744019,0.49971798062324524,0.3963582217693329,0.6724696755409241,0.5385904312133789,0.347812682390213,0.38894423842430115,0.4698779284954071,0.24402089416980743,0.034550510346889496,0.323308527469635,0.4799596071243286,0.42206433415412903,0.3309236168861389,0.0,-0.1885996311903,-0.3185180723667145,-0.43675413727760315,-0.5468246936798096,-0.3427830636501312,-0.6056160926818848,-0.7392494678497314,-0.7971678972244263,-0.3792315423488617,-0.706599235534668,-0.8293018341064453,-0.8540365099906921,-0.4357716739177704,-0.7629116773605347,-0.8372654318809509,-0.8178269863128662,-0.5006454586982727,-0.7278997302055359,-0.7779341340065002,-0.7763018608093262
dataset\C\0161.png,C,0,0.0,-0.525794267654419,-0.9116979241371155,-0.9760861396789551,-0.8472768068313599,-0.8003290295600891,-0.9293864369392395,-0.9502536058425903,-0.9189915060997009,-0.5263131260871887,-0.5118916034698486,-0.5203376412391663,-0.524932861328125,-0.23849545419216156,-0.17142553627490997,-0.26446813344955444,-0.34726426005363464,-0.0008622094173915684,0.02391384355723858,-0.0019812416285276413,-0.032782893627882004,0.0,-0.09147367626428604,-0.05140373855829239,-0.07593817263841629,-0.10382436215877533,0.438424289226532,0.7804046273231506,0.7283328175544739,0.5798527598381042,0.4564504325389862,0.7268396019935608,0.5570379495620728,0.37096741795539856,0.39883947372436523,0.44243237376213074,0.18541982769966125,-0.006762730423361063,0.27423328161239624,0.3103457987308502,0.20466792583465576,0.1315833479166031,0.0,-0.1640062928199768,-0.25531715154647827,-0.3423140347003937,-0.41480210423469543,-0.2660321891307831,-0.47699564695358276,-0.5996918082237244,-0.664768636226654,-0.30454596877098083,-0.5768018364906311,-0.6965845227241516,-0.7381733059883118,-0.3605346083641052,-0.6515833735466003,-0.7402324676513672,-0.7439523935317993,-0.4249327778816223,-0.6392213702201843,-0.6793270111083984,-0.6744308471679688
dataset\C\0162.png,C,0,0.0,0.28359806537628174,0.5020940899848938,0.49514293670654297,0.3030082583427429,0.40838146209716797,0.4803832769393921,0.48297318816185,0.4771544337272644,0.17368969321250916,0.24020704627037048,0.19596177339553833,0.1563654989004135,-0.041014574468135834,-0.10827052593231201,-0.12607035040855408,-0.10979468375444412,-0.2487388402223587,-0.320954829454422,-0.42195501923561096,-0.4979058802127838,0.0,-0.025390123948454857,0.0814783051609993,0.22826455533504486,0.31909802556037903,0.4746691584587097,0.7256831526756287,0.747672975063324,0.7045688033103943,0.528993546962738,0.8327723145484924,0.7092928290367126,0.5465688705444336,0.5248317718505859,0.6625077128410339,0.46767741441726685,0.3090393841266632,0.4884200692176819,0.6600006222724915,0.7114510536193848,0.7460480332374573,0.0,-0.22519253194332123,-0.3551677167415619,-0.47575896978378296,-0.5828672051429749,-0.24000787734985352,-0.4608597755432129,-0.5712399482727051,-0.6045870780944824,-0.2191467136144638,-0.5062445998191833,-0.6140379905700684,-0.6030997037887573,-0.22475910186767578,-0.48819997906684875,-0.542448103427887,-0.48765483498573303,-0.24402830004692078,-0.39120301604270935,-0.42157426476478577,-0.3992810547351837
dataset\C\0163.png,C,0,0.0,0.2594897747039795,0.5067206621170044,0.4405636191368103,0.13823950290679932,0.43281856179237366,0.40812841057777405,0.4082227647304535,0.3685673177242279,0.11618261784315109,-0.05823035538196564,-0.007634351029992104,0.01763126067817211,-0.17329178750514984,-0.2983555793762207,-0.1654888540506363,-0.061738524585962296,-0.42976146936416626,-0.4932793080806732,-0.44873082637786865,-0.4060121178627014,0.0,-0.08351762592792511,-0.17313651740550995,-0.2154904305934906,-0.16401386260986328,0.21792671084403992,0.2536068558692932,0.404828280210495,0.45248469710350037,0.3638456165790558,0.2522658109664917,0.28216204047203064,0.21422424912452698,0.3977612853050232,0.25411227345466614,0.175483837723732,0.05091163516044617,0.3463961184024811,0.20989890396595,0.06927158683538437,-0.07655110210180283,0.0,-0.3785732686519623,-0.715859591960907,-0.9809572100639343,-1.204264760017395,-0.8847387433052063,-1.3407981395721436,-1.5421974658966064,-1.6170549392700195,-0.8440333604812622,-1.3263111114501953,-1.3763505220413208,-1.3353846073150635,-0.8253232836723328,-1.250491976737976,-1.2434282302856445,-1.1502772569656372,-0.8274441361427307,-1.0701251029968262,-1.0856157541275024,-1.0631766319274902
dataset\C\0164.png,C,0,0.0,-0.2523554563522339,-0.3393748700618744,-0.32637718319892883,-0.3101525902748108,-0.23190085589885712,-0.3060043752193451,-0.2732318043708801,-0.26105940341949463,-0.00016160075028892606,-0.0252420362085104,-0.02667945995926857,-0.04448474943637848,0.2167731523513794,0.2616284191608429,0.30516868829727173,0.3123098611831665,0.3689318895339966,0.47435450553894043,0.5772655010223389,0.660625159740448,0.0,0.010447047650814056,0.1211906298995018,0.25787079334259033,0.45192191004753113,-0.09405239671468735,-0.11021958291530609,-0.047007542103528976,0.05030084773898125,-0.046288859099149704,0.15026172995567322,0.2585184872150421,0.3240257799625397,0.03246382623910904,0.18379005789756775,0.2189100682735443,0.20695455372333527,0.12085144221782684,0.25945329666137695,0.2859492301940918,0.2602993845939636,0.0,-0.4154503345489502,-0.7639753222465515,-1.0315756797790527,-1.2969144582748413,-1.0542470216751099,-1.444825291633606,-1.6360373497009277,-1.7602537870407104,-0.998557448387146,-1.4511905908584595,-1.6554087400436401,-1.7991669178009033,-0.9358680248260498,-1.3502235412597656,-1.5807007551193237,-1.7236340045928955,-0.8811014294624329,-1.1515358686447144,-1.3294193744659424,-1.4792265892028809
dataset\C\0165.png,C,0,0.0,0.06974659115076065,0.024112533777952194,-0.11124876141548157,-0.2852512001991272,-0.3783862292766571,-0.5518250465393066,-0.504433810710907,-0.46971288323402405,-0.5080924034118652,-0.7764003872871399,-0.656267523765564,-0.49432307481765747,-0.5854376554489136,-0.8214738368988037,-0.7074732184410095,-0.5607033371925354,-0.6236534118652344,-0.8552995324134827,-0.9291843771934509,-0.9302533864974976,0.0,-0.026131384074687958,-0.06022709608078003,-0.12711094319820404,-0.17530958354473114,0.2389669567346573,0.3148196041584015,0.21743044257164001,0.11791925132274628,0.1938253790140152,0.1974838227033615,0.021272428333759308,-0.08020854741334915,0.12277335673570633,0.08499978482723236,-0.07939861714839935,-0.17562133073806763,0.04562316834926605,0.046561099588871,-0.0260426364839077,-0.0755218043923378,0.0,-0.2815874218940735,-0.48155447840690613,-0.6491086483001709,-0.8039899468421936,-0.47227954864501953,-0.6956697106361389,-0.8011716604232788,-0.8618444800376892,-0.43795037269592285,-0.7465444803237915,-0.8749237060546875,-0.9228163957595825,-0.4211689829826355,-0.6983546614646912,-0.821739673614502,-0.8572604656219482,-0.4166225790977478,-0.603022038936615,-0.7108619809150696,-0.7693477869033813
dataset\C\0166.png,C,0,0.0,0.2582491338253021,0.4060746431350708,0.352263480424881,0.15907979011535645,0.24499250948429108,0.3083374798297882,0.22794502973556519,0.17076154053211212,0.04093525931239128,-7.809836097294465e-05,-0.038212984800338745,-0.009100498631596565,-0.1443900763988495,-0.2146344780921936,-0.2252804934978485,-0.17440979182720184,-0.3053504526615143,-0.39680716395378113,-0.5122308731079102,-0.5939252972602844,0.0,0.014319948852062225,0.13613849878311157,0.2631153166294098,0.36110129952430725,0.4594377875328064,0.7029744982719421,0.6514031887054443,0.5258521437644958,0.451559841632843,0.674992561340332,0.5044999718666077,0.34968388080596924,0.40471288561820984,0.4990476965904236,0.3495444059371948,0.21535448729991913,0.34177035093307495,0.45287972688674927,0.4615025818347931,0.4466196894645691,0.0,-0.33252090215682983,-0.5280306339263916,-0.6935945749282837,-0.8450855612754822,-0.4333743155002594,-0.7485669851303101,-0.9297653436660767,-1.012039303779602,-0.3844253122806549,-0.7636592984199524,-0.9553790092468262,-1.0181605815887451,-0.3694263696670532,-0.7136298418045044,-0.8747154474258423,-0.9078883528709412,-0.37182536721229553,-0.6051018834114075,-0.7327784299850464,-0.7896680235862732
dataset\C\0167.png,C,0,0.0,0.23666970431804657,0.3622318506240845,0.32937487959861755,0.13342969119548798,0.3239935636520386,0.254317969083786,0.22586916387081146,0.209496408700943,0.02813560701906681,-0.06633921712636948,0.01123035978525877,0.09085661172866821,-0.2412737011909485,-0.3309648036956787,-0.2237108051776886,-0.10009972751140594,-0.44982239603996277,-0.6377681493759155,-0.5689284801483154,-0.4343316853046417,0.0,-0.0991823822259903,-0.1719992458820343,-0.3560761511325836,-0.47695574164390564,0.2265884280204773,0.13860639929771423,-0.05854647234082222,-0.1835779994726181,0.28483426570892334,0.006086706183850765,-0.21362623572349548,-0.29792243242263794,0.2521226108074188,-0.003670083824545145,-0.2383948266506195,-0.33507996797561646,0.18791289627552032,0.04081929102540016,-0.1389765590429306,-0.2357422262430191,0.0,-0.11916486918926239,-0.24958087503910065,-0.34092819690704346,-0.42226311564445496,-0.487189382314682,-0.6494766473770142,-0.7174735069274902,-0.7523731589317322,-0.48400986194610596,-0.6492897272109985,-0.6561316847801208,-0.6597048044204712,-0.4647555649280548,-0.5968626737594604,-0.5885366201400757,-0.5732396841049194,-0.4500904381275177,-0.5312700867652893,-0.5437192916870117,-0.5539809465408325
dataset\C\0168.png,C,0,0.0,0.16756659746170044,0.3311227262020111,0.4011513888835907,0.3410607874393463,0.3502475321292877,0.3875689208507538,0.38275766372680664,0.4098806083202362,0.05957775563001633,0.023663895204663277,0.03196518495678902,0.09180006384849548,-0.21392537653446198,-0.2929908037185669,-0.18405704200267792,-0.0375765785574913,-0.4281427562236786,-0.5901194214820862,-0.52930748462677,-0.41002750396728516,0.0,-0.07208678126335144,-0.10896986722946167,-0.21460555493831635,-0.3116447925567627,0.32750558853149414,0.6021255850791931,0.5302502512931824,0.3797193467617035,0.35063326358795166,0.5243539810180664,0.29245123267173767,0.08973310887813568,0.3100021183490753,0.2590114176273346,-0.0016475693555548787,-0.1786397397518158,0.23236127197742462,0.276579886674881,0.13182497024536133,0.014942402020096779,0.0,-0.33028173446655273,-0.6059910655021667,-0.8617134690284729,-1.1123684644699097,-0.5572537779808044,-0.9329347014427185,-1.1348508596420288,-1.2108956575393677,-0.5409234762191772,-0.9724528193473816,-1.1143951416015625,-1.116553544998169,-0.5562465786933899,-0.9452193379402161,-1.0009323358535767,-0.9327106475830078,-0.5895077586174011,-0.8238749504089355,-0.8280554413795471,-0.7701389789581299
dataset\C\0169.png,C,0,0.0,0.38294458389282227,0.581157922744751,0.42522406578063965,0.09300587326288223,0.4308280646800995,0.29683229327201843,0.26245835423469543,0.31764379143714905,0.134430393576622,0.01225514430552721,0.02946263924241066,0.10145078599452972,-0.11077146977186203,-0.21536387503147125,-0.11759775876998901,0.032108016312122345,-0.2958977520465851,-0.4188421070575714,-0.3549908995628357,-0.23731422424316406,0.0,-0.09108378738164902,-0.09650562703609467,-0.1496490091085434,-0.1982155591249466,0.33650511503219604,0.5671910643577576,0.4124504327774048,0.26930251717567444,0.3468678295612335,0.6246674656867981,0.43519872426986694,0.2663869559764862,0.30791130661964417,0.43693575263023376,0.20118170976638794,0.02644508332014084,0.21351920068264008,0.2604757249355316,0.119296133518219,-0.004055343102663755,0.0,-0.26990896463394165,-0.48959100246429443,-0.6808127760887146,-0.8668062686920166,-0.597635805606842,-0.9335501194000244,-1.1111278533935547,-1.2068796157836914,-0.6119604706764221,-0.9653810858726501,-1.0665210485458374,-1.0995479822158813,-0.6408376693725586,-0.9685868620872498,-0.9957210421562195,-0.9640816450119019,-0.6878699660301208,-0.9385828971862793,-0.9806320667266846,-0.9834223389625549
dataset\C\0170.png,C,0,0.0,0.2175113409757614,0.38301968574523926,0.44428160786628723,0.43569809198379517,0.41953596472740173,0.4418960511684418,0.42176762223243713,0.4473547637462616,0.10524517297744751,0.08961344510316849,0.12495280802249908,0.21291500329971313,-0.19048050045967102,-0.23099452257156372,-0.12156832963228226,0.023760125041007996,-0.4187885522842407,-0.5526452660560608,-0.485117644071579,-0.3641361892223358,0.0,-0.060497481375932693,-0.10734420269727707,-0.2384510189294815,-0.38988783955574036,0.3136611580848694,0.5442368388175964,0.3990751802921295,0.25521519780158997,0.32596465945243835,0.41572684049606323,0.12717552483081818,-0.058331992477178574,0.26797714829444885,0.20453543961048126,-0.09912040829658508,-0.26806411147117615,0.1719927191734314,0.14769579470157623,-0.027103571221232414,-0.13642264902591705,0.0,-0.32029983401298523,-0.6025787591934204,-0.8676261901855469,-1.1243343353271484,-0.5644117593765259,-0.970572292804718,-1.176686406135559,-1.2620201110839844,-0.5765097141265869,-1.0424225330352783,-1.1615229845046997,-1.1530708074569702,-0.6256554126739502,-1.0575852394104004,-1.0780537128448486,-0.9887043833732605,-0.6940529346466064,-0.9738302826881409,-0.982062041759491,-0.9266241192817688
dataset\C\0171.png,C,0,0.0,0.27127835154533386,0.3584160804748535,0.23187215626239777,0.06539377570152283,-0.0428045429289341,-0.2966751456260681,-0.3040696680545807,-0.2860287129878998,-0.32115453481674194,-0.45896661281585693,-0.36041495203971863,-0.2639513313770294,-0.48553770780563354,-0.553879976272583,-0.4200419783592224,-0.3140673339366913,-0.5744527578353882,-0.6415839195251465,-0.5240401029586792,-0.4124075174331665,0.0,-0.012847895734012127,-0.1469459980726242,-0.3737649619579315,-0.5440922379493713,0.1939890831708908,-0.030097058042883873,-0.16396790742874146,-0.23029951751232147,0.20471015572547913,-0.0708569660782814,-0.22011271119117737,-0.26634958386421204,0.15185332298278809,-0.14683394134044647,-0.265176922082901,-0.2756260335445404,0.06448684632778168,-0.16365782916545868,-0.2629484236240387,-0.2722761631011963,0.0,-0.15909786522388458,-0.29673975706100464,-0.3898232579231262,-0.48034098744392395,-0.442997008562088,-0.5361817479133606,-0.5796047449111938,-0.5985053777694702,-0.38799214363098145,-0.42459309101104736,-0.3919799029827118,-0.40028584003448486,-0.32153719663619995,-0.34336140751838684,-0.2861309051513672,-0.2594328224658966,-0.26654720306396484,-0.25851908326148987,-0.2085365206003189,-0.1845315545797348
dataset\C\0172.png,C,0,0.0,-0.35289841890335083,-0.49473243951797485,-0.3363061249256134,-0.07171262055635452,-0.29863059520721436,-0.35549354553222656,-0.3457770049571991,-0.34923455119132996,-0.02563975565135479,0.05902940407395363,0.0874314159154892,0.07636475563049316,0.20823554694652557,0.3409198522567749,0.3268025815486908,0.2841002643108368,0.3754878640174866,0.47620850801467896,0.5052675604820251,0.48415225744247437,0.0,-0.18003568053245544,-0.24384856224060059,-0.3210710287094116,-0.3306465148925781,0.18946395814418793,0.48473864793777466,0.4325794279575348,0.30204856395721436,0.23339003324508667,0.4826004207134247,0.3655468821525574,0.20315490663051605,0.20025047659873962,0.20725391805171967,-0.008560528047382832,-0.19516678154468536,0.11324765533208847,0.09564945846796036,-0.043218743056058884,-0.16634203493595123,0.0,-0.2796801030635834,-0.509585440158844,-0.7102510333061218,-0.9173340797424316,-0.6207503080368042,-0.9363986849784851,-1.1448705196380615,-1.2719857692718506,-0.6251371502876282,-0.9786450266838074,-1.1179800033569336,-1.1991875171661377,-0.6385757923126221,-0.9856094121932983,-1.0588418245315552,-1.065826177597046,-0.669471800327301,-0.9226646423339844,-0.958290159702301,-0.9632374048233032
